character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
LOKI,Perhaps your senses have weakened after your many years of service.,MALE,0.0,0.6953821778297424,0.0,0.0,0.0,0.0,0.0,0.329036682844162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEIMDALL,Or perhaps someone has found a way to hide that which he does not wish me to see.,MALE,0.0,0.9985128045082092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,"You have great power, Heimdall. Tell me, did Odin ever fear you? ",MALE,0.0,0.0,0.9294407367706299,0.0,0.0,0.0,0.0,0.0,0.0,0.826490044593811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEIMDALL,No.,MALE,0.0,0.9917975664138794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,And why is that?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8587864637374878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEIMDALL,"Because he is my King, and I am sworn to obey him. ",MALE,0.0,0.8392969965934753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,Exactly. Just as you're sworn to obey me now. Yes?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9650218486785889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEIMDALL,Yes.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9710626006126404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,Good. Then you will open the Bifrost to no one until I have undone what my brother has started.,MALE,0.0,0.0,0.5028860569000244,0.0,0.0,0.0,0.7189865112304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"Seems Darcy's a terrible intern, but a talented hacker. ",FEMALE,0.0,0.0,0.9468587636947632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36906394362449646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Thank you for what you've done.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974377155303955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Don't thank me. I only did it for Jane.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945337772369385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Are you in love with her?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937655925750732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"Of course not! Jane's like a daughter to me. Her father and I taught at University together. A good man, but he never listened.",FEMALE,0.0,0.0,0.9763695597648621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Neither did I.,MALE,0.0,0.9940709471702576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"I don't know if you're really delusional, and I really don't care at this point. I just care about her. I've seen the way she looks at you. ",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833245277404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"I swear to you, I mean her no harm. ",MALE,0.0,0.9977127313613892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"Good. If that's the case, then I'll buy you one more drink, and you'll leave town tonight.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.5409170985221863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491226434707642,0.0,0.0,0.0,0.0,0.0,0.0
THOR,I had it all backwards. I had it all wrong.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681902766227722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894234418869019,0.0,0.0,0.0,0.0
SELVIG,"It's not a bad thing, finding out that you don't have all the answers. That's when you start asking the right questions.",FEMALE,0.0,0.935976505279541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"For the first time in my life, I have no idea what I'm supposed to do. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875857830047607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Anyone who's ever going to find their way in this world has to start by admitting they don't know where the hell they are.,FEMALE,0.0,0.9633435606956482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,"Hey, I know you, man...",MALE,0.0,0.7461053133010864,0.0,0.0,0.0,0.0,0.6916953921318054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,You were in the diner with that hot girl.,MALE,0.0,0.9466120600700378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,I wouldn't mind her doing a little research on me.,MALE,0.0,0.9751503467559814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,I have no quarrel with you. But she's a lady. You should be more respectful.,MALE,0.0,0.0,0.9900029897689819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,"And you should shut the hell up, princess.",MALE,0.0,0.0,0.0,0.0,0.9844834208488464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,I will not fight him.,MALE,0.0,0.0,0.0,0.0,0.44574254751205444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9271801710128784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,Then it'll be easy to kick your ass.,MALE,0.0,0.0,0.0,0.0,0.0,0.4924807548522949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"Gentlemen, please. Let's keep our heads.",FEMALE,0.0,0.9958985447883606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Another drink?,FEMALE,0.0,0.9751836657524109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR/SELVIG,"""The mood is good, our hearts are 
full, there's magic in the air. / 
It's all because we're here 
tonight, and haven't got a care. / 
So raise a glass, and toast to 
life, wherever it may lead / Tra-la- 
la, tra-la-la, a friend is fine 
indeed. / Tra-la-la, tra-la-la, a 
friend is fine indeed!""",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849585294723511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Erik! Is he all right?,FEMALE,0.0,0.3635443150997162,0.0,0.0,0.0,0.0,0.0,0.0,0.3597259223461151,0.3882092237472534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,He's fine. Not injured at all.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.8472626209259033,0.6824308633804321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"Sorry, my friend. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604312896728516,0.3383525609970093,0.0
JANE,What happened?,FEMALE,0.0,0.4951263666152954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6292397379875183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,We drank. We fought. He made his ancestors proud.,MALE,0.0,0.0,0.9599123597145081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42629939317703247,0.0,0.0,0.0,0.0,0.0
JANE,Put him on the bed.,FEMALE,0.0,0.99224454164505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,I still don't believe you're the God of Thunder. But you ought to be.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706659913063049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,These are your chambers?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874498844146729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Well, it's more of a temporary living space, really. I don't usually have visitors in here. Actually, never...",FEMALE,0.0,0.9825466275215149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Can we go outside?,FEMALE,0.0,0.7391613721847534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43817779421806335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"I come up here sometimes when I can't sleep. Or when I'm trying to reconcile particle data. Or when Darcy's driving me crazy. I come up here a lot, now that I think about it.",FEMALE,0.9349854588508606,0.4514467418193817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,I'm glad you're safe.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7947710156440735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,You've been very kind. I've been far less grateful than you deserve.,MALE,0.0,0.0,0.9848938584327698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9253790974617004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"I also hit you with my car a couple times, so it kind of evens out.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.9504270553588867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,I don't believe it...,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963866472244263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,It was all I could get back. Not as much as I promised. I'm sorry.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6177192330360413,0.4876616299152374,0.0
JANE,"No, this is good. Thank you. This means I don't have to start from scratch...",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990620017051697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,What's wrong?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549494981765747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"SHIELD, whatever they are. They're never going to let this research see the light of day. ",FEMALE,0.0,0.995731770992279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,You must do this. You must finish what you've started.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9162582159042358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Why?,FEMALE,0.0,0.985918402671814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Because you're right. It's taken so many generations for your people to get to this point. You're nearly there. You just need someone to show you how close you really are.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9731825590133667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Look -- your ancestors called it magic. You call it science. I come from a place where they're one and the same thing.,MALE,0.0,0.8560874462127686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976865291595459,0.0,0.0,0.0,0.0
JANE,What is it?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521118402481079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"This is how my father explained it to me... Your world is one of the Nine Realms of the Cosmos, linked to each other by the branches of Yggdrasil, the Worlds Tree. Now, you see it every day, without realizing. Images glimpsed through - - what did you call it?... this Hubble Telescope. So, Nine Realms...",MALE,0.0,0.7630529999732971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138503670692444,0.0,0.0,0.0,0.0
FANDRAL,"Our dearest friend banished, Loki on the throne, Asgard on the brink of war, yet you manage to consume four wild boar, six pheasant, a side of beef, and two casks of ale. Shame on you! Don't you care?!",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5603213906288147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,Do not mistake my appetite for apathy.,MALE,0.0,0.8460180163383484,0.0,0.0,0.0,0.0,0.7572086453437805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,"Stop it, both of you! We all know what we have to do, we're just too damned afraid to do it! ",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9616894125938416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOGUN,We must go. We must find Thor.,MALE,0.0,0.9814603328704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,"It's treason, Hogun. ",MALE,0.0,0.998760461807251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,"To hell with treason, it's suicide. Now, shh! Heimdall may be watching! It's said he can hear-- ",MALE,0.0,0.988183856010437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,"Yes, yes, we know! ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.993279755115509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,Thor would do the same for us.,FEMALE,0.0,0.9988093376159668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EINHERJAR GUARD,Heimdall demands your presence.,MALE,0.0,0.9981732368469238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,We're doomed.,MALE,0.0,0.9965946078300476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,I need some coffee.,FEMALE,0.0,0.996678352355957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,Thanks.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963032007217407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,You're very welcome.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968408346176147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGENT GARRETT,They want an update.,MALE,0.0,0.9988061189651489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGENT CALE,Tell them he's eating eggs.,MALE,0.0,0.9979456067085266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGENT GARRETT,Scrambled or fried?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913026094436646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGENT CALE,"Target is eating eggs, sir. We'll keep you posted.",MALE,0.0,0.9889378547668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,May I have this?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9778667092323303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,Sure.,MALE,0.0,0.995149552822113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Thank you. Excuse me a moment.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967865943908691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,To replace the one I broke. Please forgive my behavior.,MALE,0.0,0.5340457558631897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6970755457878113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISABEL,Okay. Thank you.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996406614780426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"If I may, I'd like to come back for more of your ""coffee.""",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7340136766433716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41945305466651917,0.0,0.0,0.0,0.0,0.0,0.0
ISABEL,Any time.,MALE,0.0,0.9982423782348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISABEL,She could do worse.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790058732032776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,"Good Heimdall, less us explain-- ",MALE,0.0,0.6409765481948853,0.7738518714904785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEIMDALL,"You would defy the commands of Loki our King, break every oath you have taken as warriors, and commit treason to bring Thor back? ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,"Yes, but-- ",FEMALE,0.0,0.9980013966560364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEIMDALL,Good.,MALE,0.0,0.0,0.9901076555252075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,So you'll help us?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864381551742554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEIMDALL,I am bound by honor to our King. I cannot open the Bifrost to you.,MALE,0.0,0.9526954293251038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,"Complicated fellow, isn't he? ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9808542728424072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,Now what do we do?,MALE,0.0,0.886832594871521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4997483491897583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,Look!,FEMALE,0.0,0.9945257902145386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHIL COULSON,What the hell was that?,MALE,0.0,0.0,0.0,0.0,0.9490657448768616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
